login,uxLang,recommendedVideoId,recommendedAuthor,recommendedForYou,pseudonym,isAPItoo,step
true,en,B_Gzc2Z7uQY,BBC News Mundo,false,succotash-basil-cranberry,true,Spanish
true,en,RvaH7FLe3aw,Univision Noticias,false,succotash-basil-cranberry,false,Spanish
true,en,cNgOmnGsofY,DW Español,false,succotash-basil-cranberry,true,Spanish
true,en,_nkENTXHjpE,Diario de un MIR,false,succotash-basil-cranberry,false,Spanish
true,en,vq6HC4aVMJ0,La Nación Costa Rica,false,succotash-basil-cranberry,true,Spanish
true,en,oK1y6jnwKXY,CCTV Español,false,succotash-basil-cranberry,false,Spanish
true,en,Cn00X-iAN3A,Noticias Caracol,false,succotash-basil-cranberry,false,Spanish
true,en,Y3M6sWm7y48,Meganoticias,false,succotash-basil-cranberry,false,Spanish
true,en,JLLvgPoLegk,El Espectador,false,succotash-basil-cranberry,false,Spanish
true,en,cn-4TVqSJSU,Presidencia de la República - Colombia,false,succotash-basil-cranberry,false,Spanish
true,en,edL8glxnD6A,Terapia Metabólica del Cáncer,false,succotash-basil-cranberry,false,Spanish
true,en,LcuH_bjXVCw,Hospital Clínic de Barcelona,false,succotash-basil-cranberry,false,Spanish
true,en,4rjyRBw8294,FLS Science,false,succotash-basil-cranberry,false,Spanish
true,en,J9lX12PCius,Academia AMIR,false,succotash-basil-cranberry,false,Spanish
true,en,EXY76TKNy2Y,JAMA Network,false,succotash-basil-cranberry,false,Spanish
true,en,HB2YU9vlIU4,Alberto Sanagustín,false,succotash-basil-cranberry,true,Spanish
true,en,Vjh1lb4ZQvg,UnoTV,false,succotash-basil-cranberry,true,Spanish
true,en,CXlOk29j2Vw,Noticias Telemundo,false,succotash-basil-cranberry,false,Spanish
true,en,lgTPX1Ny06I,Somos GEN,false,succotash-basil-cranberry,false,Spanish
true,en,Ztt_6BppwHs,Revista Semana,false,succotash-basil-cranberry,true,Spanish
true,en,OOJqHPfG7pA,Science Insider,true,succotash-basil-cranberry,true,English
true,en,G9oqvJ3iXGI,Channel 4 News,false,succotash-basil-cranberry,false,English
true,en,C4iZLfiK3rk,The New York Times,false,succotash-basil-cranberry,false,English
true,en,6Af6b_wyiwI,TED,true,succotash-basil-cranberry,false,English
true,en,T7TGH2rO9-Y,TRT World,false,succotash-basil-cranberry,true,English
true,en,bE68xVXf8Kw,The New York Times,false,succotash-basil-cranberry,false,English
true,en,w-2GK7DDeB4,This Morning,false,succotash-basil-cranberry,false,English
true,en,z2KpsZRpoZ8,The New York Times,false,succotash-basil-cranberry,false,English
true,en,2JsWf-2nN1Y,Guardian News,false,succotash-basil-cranberry,true,English
true,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,succotash-basil-cranberry,true,English
true,en,vdx4Jo0GCRU,Sky News,false,succotash-basil-cranberry,false,English
true,en,OTYfke545vI,AsapSCIENCE,true,succotash-basil-cranberry,false,English
true,en,F0b9n7M23hk,CGTN,true,succotash-basil-cranberry,true,English
true,en,izwomieBwG0,SciShow,true,succotash-basil-cranberry,false,English
true,en,tbAYN9zKIJQ,Good Morning Britain,false,succotash-basil-cranberry,true,English
true,en,Wak8UQebNDs,CBS This Morning,false,succotash-basil-cranberry,false,English
true,en,3Uugj-zxA5E,Violin MD,true,succotash-basil-cranberry,true,English
true,en,RlSwsE22nX0,TEDx Talks,true,succotash-basil-cranberry,false,English
true,en,3x1aLAw_xkY,Cambridge University,true,succotash-basil-cranberry,false,English
true,en,JKpVMivbTfg,Osmosis,true,succotash-basil-cranberry,false,English
true,en,9wzc6nFKimI,The Sun,false,succotash-basil-cranberry,false,English
true,en,LVBc7-Te_yA,THE KOREA TIMES 코리아타임스,false,succotash-basil-cranberry,false,English
true,en,D9FkNPRwt_M,TRT World,false,succotash-basil-cranberry,false,English
true,en,dSQztKXR6k0,Vox,false,succotash-basil-cranberry,false,English
true,en,2bI5pQGXl2o,The Telegraph,false,succotash-basil-cranberry,false,English
true,en,fgBla7RepXU,It’s Okay To Be Smart,false,succotash-basil-cranberry,false,English
true,en,JGTtGCq9grE,TED,false,succotash-basil-cranberry,false,English
true,en,mNB8zN5CQGc,NBC News,false,succotash-basil-cranberry,true,English
true,en,XjqD_9ScTlA,NowThis News,false,succotash-basil-cranberry,false,English
true,en,BWO6i8cH8SA,The Daily Show with Trevor Noah,false,succotash-basil-cranberry,false,English
true,en,xkyO1DTqoWQ,CNN,false,succotash-basil-cranberry,false,English
true,en,_R_oAwOx4vM,NBC News,false,succotash-basil-cranberry,false,English
true,en,Rga0hOwCcnU,Science Insider,false,succotash-basil-cranberry,false,English
true,en,ddlRvqhGdPk,Los Angeles Times,false,succotash-basil-cranberry,false,English
true,en,DBgdxv9WQ_k,Guardian News,false,succotash-basil-cranberry,false,English
true,en,tRLDPy1A8pI,CGTN America,false,succotash-basil-cranberry,false,English
true,en,dkozG3IcXUU,Channel 4 News,false,succotash-basil-cranberry,true,English
true,en,VW2-ccYZG-A,Cheddar,false,succotash-basil-cranberry,false,English
true,en,qNkjJHliMZo,BBC News,false,succotash-basil-cranberry,true,English
true,en,AbKMNpYBCTc,Joe Scott,false,succotash-basil-cranberry,false,English
true,en,55WvuKrtgwY,Balanço Geral,false,succotash-basil-cranberry,true,Porutuguese
true,en,6Af6b_wyiwI,TED,true,succotash-basil-cranberry,false,Porutuguese
true,en,zF2pXXJIAGM,Atila Iamarino,false,succotash-basil-cranberry,true,Porutuguese
true,en,3x1aLAw_xkY,Cambridge University,true,succotash-basil-cranberry,false,Porutuguese
true,en,Fqw-9yMV0sI,TEDx Talks,true,succotash-basil-cranberry,false,Porutuguese
true,en,JGTtGCq9grE,TED,true,succotash-basil-cranberry,false,Porutuguese
true,en,LVBc7-Te_yA,THE KOREA TIMES 코리아타임스,true,succotash-basil-cranberry,false,Porutuguese
true,en,4Khn_z9FPmU,TEDx Talks,true,succotash-basil-cranberry,false,Porutuguese
true,en,aKA3MkbKvI0,Qi News,false,succotash-basil-cranberry,true,Porutuguese
true,en,PWzbArPgo-o,Ninja Nerd Science,true,succotash-basil-cranberry,false,Porutuguese
true,en,3Uugj-zxA5E,Violin MD,true,succotash-basil-cranberry,true,Porutuguese
true,en,tcrZd5uxajw,BBC News Brasil,false,succotash-basil-cranberry,true,Porutuguese
true,en,Faro2mDRklg,ABC News In-depth,true,succotash-basil-cranberry,false,Porutuguese
true,en,79OGOlJw-VQ,Christine Bueno,true,succotash-basil-cranberry,true,Porutuguese
true,en,HYM6HrnWctU,BBC News Brasil,false,succotash-basil-cranberry,true,Porutuguese
true,en,G1LoovRQQS4,BBC News Brasil,false,succotash-basil-cranberry,true,Porutuguese
true,en,riYB5xFRHgg,Jornalismo TV Cultura,false,succotash-basil-cranberry,true,Porutuguese
true,en,5BA-zjmk62o,Hoje em Dia,false,succotash-basil-cranberry,true,Porutuguese
true,en,e8wC_KvbVXo,DGP Mundo,false,succotash-basil-cranberry,true,Porutuguese
true,en,dpSc-ETSDyc,Mistérios do Mundo,false,succotash-basil-cranberry,true,Porutuguese
true,en,QylAltkkiOg,Sala de Guerra,false,succotash-basil-cranberry,false,Porutuguese
true,en,ePiRtMx6ulQ,Plano Piloto,false,succotash-basil-cranberry,true,Porutuguese
true,en,IxJKQVUgWWA,tvbrasil,false,succotash-basil-cranberry,false,Porutuguese
true,en,fc2QoleT_co,TV Ambiental,false,succotash-basil-cranberry,false,Porutuguese
true,en,oXYbvA8X3as,BBC News Brasil,false,succotash-basil-cranberry,false,Porutuguese
true,en,bEIvwCCMsEY,Casa do Saber,false,succotash-basil-cranberry,false,Porutuguese
true,en,C_q-hSEjALE,BBC News Brasil,false,succotash-basil-cranberry,false,Porutuguese
true,en,w5Z52cLs_ZY,Hoje no Mundo Militar,false,succotash-basil-cranberry,true,Porutuguese
true,en,S1aEPClsmDM,Band Jornalismo,false,succotash-basil-cranberry,true,Porutuguese
true,en,GrG5z8sZFSA,Domingo Espetacular,false,succotash-basil-cranberry,true,Porutuguese
true,en,-HWdfLKxaak,Você Sabia?,false,succotash-basil-cranberry,true,Porutuguese
true,en,G7rTqS4hwHE,Band Jornalismo,false,succotash-basil-cranberry,true,Porutuguese
true,en,PPgcSYf8qQU,euronews (em português),false,succotash-basil-cranberry,true,Porutuguese
true,en,5wxa2yr4eU0,Jornal da Record,false,succotash-basil-cranberry,false,Porutuguese
true,en,8Dq3Yl_fWwU,Record News,false,succotash-basil-cranberry,false,Porutuguese
true,en,hTGdkiXtenI,Band Jornalismo,false,succotash-basil-cranberry,false,Porutuguese
true,en,WmCjoBlqPq0,Aqui na Band,false,succotash-basil-cranberry,false,Porutuguese
true,en,81ppA-wxUOg,Jornal O Globo,false,succotash-basil-cranberry,true,Porutuguese
true,en,R20MG63Ju3M,Drauzio Varella,false,succotash-basil-cranberry,false,Porutuguese
true,en,DBgdxv9WQ_k,Guardian News,false,succotash-basil-cranberry,false,Porutuguese
true,en,zJmHAdsgdDM,CNNArabic,false,succotash-basil-cranberry,false,Arabic
true,en,HxI2TxhhS9A,BBC News عربي,false,succotash-basil-cranberry,true,Arabic
true,en,6Af6b_wyiwI,TED,true,succotash-basil-cranberry,false,Arabic
true,en,n3Y4UiLmD1k,Musicnation,false,succotash-basil-cranberry,true,Arabic
true,en,H06yhll-Df4,Echo عربي,false,succotash-basil-cranberry,false,Arabic
true,en,JGTtGCq9grE,TED,true,succotash-basil-cranberry,false,Arabic
true,en,60D5e50__4I,الابتكار والربح,false,succotash-basil-cranberry,false,Arabic
true,en,uE6SXsrspUg,CBC News: The National,true,succotash-basil-cranberry,false,Arabic
true,en,_5OvgQW6FG4,Nucleus Medical Media,true,succotash-basil-cranberry,false,Arabic
true,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,succotash-basil-cranberry,true,Arabic
true,en,sZcLYOhxIyY,Altibbi,false,succotash-basil-cranberry,true,Arabic
true,en,-t1SCZMO0Gc,Myung Chung,true,succotash-basil-cranberry,false,Arabic
true,en,NJLXdsO1GBI,Stated Clearly,true,succotash-basil-cranberry,false,Arabic
true,en,OOJqHPfG7pA,Science Insider,true,succotash-basil-cranberry,true,Arabic
true,en,her4nBU9uPg,صدى البلد,false,succotash-basil-cranberry,false,Arabic
true,en,VeHNj1GF9xI,AJ+ عربي,false,succotash-basil-cranberry,false,Arabic
true,en,Akyr4zlBS9E,VATA,true,succotash-basil-cranberry,false,Arabic
true,en,Ao0dqJvH4a0,MinuteEarth,true,succotash-basil-cranberry,false,Arabic
true,en,lrBG_Ma_tTs,salah lutfy,false,succotash-basil-cranberry,true,Arabic
true,en,4sPPXkp2oKg,د.عبدالسلام جابر Abd alsalam Gaber,false,succotash-basil-cranberry,true,Arabic
true,en,-78vd0Sf-BI,صدى البلد,false,succotash-basil-cranberry,true,Arabic
true,en,dLbiz3ipTmM,قناة الثقافية,false,succotash-basil-cranberry,true,Arabic
true,en,8Z4jg38s4TI,المبدعون العرب,false,succotash-basil-cranberry,false,Arabic
true,en,HpGG14LVcdk,سكاي نيوز عربية,false,succotash-basil-cranberry,true,Arabic
true,en,8XzvNtQI0ns,Al Aan TV تلفزيون الآن,false,succotash-basil-cranberry,false,Arabic
true,en,4Dttd8ef9JU,Adjwaa Production,false,succotash-basil-cranberry,true,Arabic
true,en,hZPogxTPUPs,Daqaeq net - دقائق,false,succotash-basil-cranberry,true,Arabic
true,en,nhVaFdtkNGc,Handmade in home _ هاندميد في البيت,false,succotash-basil-cranberry,false,Arabic
true,en,m0S44F_D3oM,BBC News عربي,false,succotash-basil-cranberry,false,Arabic
true,en,4VWh8P0ujB4,Al Majhool قناة المجهول,false,succotash-basil-cranberry,false,Arabic
true,en,4MWtdqF-_c8,AlArabiya العربية,false,succotash-basil-cranberry,false,Arabic
true,en,8J1LCfhp-3o,Al Aan TV تلفزيون الآن,false,succotash-basil-cranberry,false,Arabic
true,en,g5ABAYYXLTg,مصيف مطروح,false,succotash-basil-cranberry,true,Arabic
true,en,fWvq49fLfXk,Sada Elbalad - صدى البلد,false,succotash-basil-cranberry,false,Arabic
true,en,Aia2QivsoeY,MTVLebanonNews,false,succotash-basil-cranberry,false,Arabic
true,en,5bBh6Mr6NxY,BBC News عربي,false,succotash-basil-cranberry,false,Arabic
true,en,Br9EqpcRkrs,Marian Maher,false,succotash-basil-cranberry,false,Arabic
true,en,2mxTPtwRZPU,Echo عربي,false,succotash-basil-cranberry,false,Arabic
true,en,B9Q_LJMzK6s,صحتى سعادتى,false,succotash-basil-cranberry,false,Arabic
true,en,FFyGK4OJfwc,AlArabiya العربية,false,succotash-basil-cranberry,true,Arabic
true,en,k7k7iQKhYFg,cheap,false,icecream-custard-cranberry,true,Chinese
true,en,EWX5B6cD4_4,Ars Technica,true,icecream-custard-cranberry,false,Chinese
true,en,qIxKPu20R58,Modern Vintage Gamer,true,icecream-custard-cranberry,false,Chinese
true,en,PwngnOCWIZo,Karl Jobst,true,icecream-custard-cranberry,false,Chinese
true,en,seM9SqTsRG4,The 8-Bit Guy,true,icecream-custard-cranberry,false,Chinese
true,en,X31g5TB-MRo,PBS Eons,true,icecream-custard-cranberry,false,Chinese
true,en,BQLEW1c-69c,Noclip,true,icecream-custard-cranberry,false,Chinese
true,en,ZUOv_wtnzRM,Karl Jobst,true,icecream-custard-cranberry,false,Chinese
true,en,c09m5f7Gnic,LastWeekTonight,true,icecream-custard-cranberry,false,Chinese
true,en,X9qDKcUaPUo,WIRED,true,icecream-custard-cranberry,false,Chinese
true,en,FKkhzioZVD0,Karl Jobst,true,icecream-custard-cranberry,false,Chinese
true,en,0u3xH5MN12k,BBC News 中文,false,icecream-custard-cranberry,true,Chinese
true,en,QH680p8Aor0,BBC News 中文,false,icecream-custard-cranberry,true,Chinese
true,en,NRuho_2jWog,BBC News 中文,false,icecream-custard-cranberry,false,Chinese
true,en,yNCEqTqRR_w,VS MEDIA Taiwan,false,icecream-custard-cranberry,true,Chinese
true,en,RyNfweT_Jv4,BBC News 中文,false,icecream-custard-cranberry,true,Chinese
true,en,EhDzvTvVyko,台灣啟示錄,false,icecream-custard-cranberry,true,Chinese
true,en,RHIjoHnrhNI,BBC News 中文,false,icecream-custard-cranberry,true,Chinese
true,en,E46_veB0DPU,李永乐老师,false,icecream-custard-cranberry,true,Chinese
true,en,L5KTPCvY4Zk,關鍵時刻,false,icecream-custard-cranberry,false,Chinese
true,en,7l6BeKyLc3Y,老高與小茉 Mr & Mrs Gao,true,icecream-custard-cranberry,false,Chinese
true,en,OGKg-wvVUHA,Byte Me,true,icecream-custard-cranberry,false,Chinese
true,en,PCDiVfSBHFk,WILTY? Nope!,true,icecream-custard-cranberry,false,Chinese
true,en,agvHuHugb0k,The Daily Show with Trevor Noah,true,icecream-custard-cranberry,false,Chinese
true,en,QZ6KIK7taGc,Screen Junkies,true,icecream-custard-cranberry,false,Chinese
true,en,Faro2mDRklg,ABC News In-depth,true,icecream-custard-cranberry,false,Chinese
true,en,mDFBTdToRmw,Little Big,true,icecream-custard-cranberry,false,Chinese
true,en,q-tR_7_HNHg,北京卫视电视综艺频道,false,icecream-custard-cranberry,true,Chinese
true,en,ihUs-aUcKEg,英雄說書,true,icecream-custard-cranberry,false,Chinese
true,en,XjbYloKJX7c,Wendover Productions,true,icecream-custard-cranberry,false,Chinese
true,en,DSuwaZEF9ZY,BBC News,true,icecream-custard-cranberry,false,Chinese
true,en,GWi_4eeDdeU,李永乐老师,false,icecream-custard-cranberry,false,Chinese
true,en,94Eu_-CpE8g,QI: Quite Interesting,true,icecream-custard-cranberry,false,Chinese
true,en,iX0ilDtZu6w,World Health Organization (WHO),false,icecream-custard-cranberry,true,Chinese
true,en,Ua7OGABJDwU,pcromabe,true,icecream-custard-cranberry,false,Chinese
true,en,Nd_MFj0KXFY,啾啾鞋,true,icecream-custard-cranberry,false,Chinese
true,en,VJtGz1XTQDE,老高與小茉 Mr & Mrs Gao,false,icecream-custard-cranberry,false,Chinese
true,en,g-QEjSDtOdM,WILTY? Nope!,true,icecream-custard-cranberry,false,Chinese
true,en,bE68xVXf8Kw,The New York Times,true,icecream-custard-cranberry,false,Chinese
true,en,O7dq_wo5eto,Screen Junkies,true,icecream-custard-cranberry,false,Chinese
true,en,TPpoJGYlW54,Vox,true,icecream-custard-cranberry,false,Spanish
true,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,icecream-custard-cranberry,true,Spanish
true,en,Jv0ZRTlIXR0,Karl Jobst,true,icecream-custard-cranberry,false,Spanish
true,en,h9d86ocFlxE,Vox,true,icecream-custard-cranberry,false,Spanish
true,en,X9qDKcUaPUo,WIRED,true,icecream-custard-cranberry,false,Spanish
true,en,xMX0uQpDsYU,Karl Jobst,true,icecream-custard-cranberry,false,Spanish
true,en,BNeH-TkB6uA,WhatCulture Gaming,true,icecream-custard-cranberry,false,Spanish
true,en,X31g5TB-MRo,PBS Eons,true,icecream-custard-cranberry,false,Spanish
true,en,1Jwo5qc78QU,Tom Scott,true,icecream-custard-cranberry,false,Spanish
true,en,c09m5f7Gnic,LastWeekTonight,true,icecream-custard-cranberry,false,Spanish
true,en,m3hsaL4GZ4M,BBC News Mundo,false,icecream-custard-cranberry,true,Spanish
true,en,SVQpEiOWIhE,Juan Cano MD,false,icecream-custard-cranberry,true,Spanish
true,en,ltlcmSWzALY,Filo News,false,icecream-custard-cranberry,true,Spanish
true,en,Y36en98lbNw,BBC News Mundo,false,icecream-custard-cranberry,true,Spanish
true,en,TBuHqj-S9F4,BBC News Mundo,false,icecream-custard-cranberry,true,Spanish
true,en,-PUT0hZiZEw,El Traductor de Ingeniería,false,icecream-custard-cranberry,true,Spanish
true,en,sJ49HkgFylc,El Mundo,false,icecream-custard-cranberry,true,Spanish
true,en,cquOiDeqb_8,Pablo Bohorquez,false,icecream-custard-cranberry,false,Spanish
true,en,tCMLOV_0P4k,Tuvi Digital,false,icecream-custard-cranberry,true,Spanish
true,en,gkoo5PbwO_E,EL PAIS,false,icecream-custard-cranberry,true,Spanish
true,en,TxNwYce6WoM,Al Rojo Vivo,false,icecream-custard-cranberry,true,Spanish
true,en,8UDPGYUV4sE,"¡ Medicina, Salud y Vida !",false,icecream-custard-cranberry,true,Spanish
true,en,yQXPGgh0WMk,euronews (en español),false,icecream-custard-cranberry,true,Spanish
true,en,Xs_NI20P8DE,BBC News Mundo,false,icecream-custard-cranberry,false,Spanish
true,en,B_Gzc2Z7uQY,BBC News Mundo,false,icecream-custard-cranberry,true,Spanish
true,en,NSes7TI_Pkk,RT en Español,false,icecream-custard-cranberry,true,Spanish
true,en,8wRJUVkSqZg,Meganoticias,false,icecream-custard-cranberry,true,Spanish
true,en,HB2YU9vlIU4,Alberto Sanagustín,false,icecream-custard-cranberry,true,Spanish
true,en,pAb_zrpChk8,Universidad del Magdalena,false,icecream-custard-cranberry,false,Spanish
true,en,cNgOmnGsofY,DW Español,false,icecream-custard-cranberry,true,Spanish
true,en,7CGbQaqDtoU,T13,false,icecream-custard-cranberry,false,Spanish
true,en,Eo9LCJWEZmc,Noticieros Televisa,false,icecream-custard-cranberry,true,Spanish
true,en,OACefvoAOlc,Camach Learn,false,icecream-custard-cranberry,false,Spanish
true,en,WKkkyLM0BYs,esRadiovideos,false,icecream-custard-cranberry,true,Spanish
true,en,1bihdg8i0VM,Noticias Telemundo,false,icecream-custard-cranberry,false,Spanish
true,en,2MWx1PZ2Pwo,LA NACION,false,icecream-custard-cranberry,false,Spanish
true,en,J_6lp4dm_Mk,La Revista Al Día Bolivisión,false,icecream-custard-cranberry,true,Spanish
true,en,SmxJzOgsirY,La Biblia Tiene Razón,false,icecream-custard-cranberry,true,Spanish
true,en,sUWd6YwI8V4,UnoTV,false,icecream-custard-cranberry,false,Spanish
true,en,3LYOH4WWHg8,La Vanguardia,false,icecream-custard-cranberry,false,Spanish
true,en,BtN-goy9VOY,Kurzgesagt – In a Nutshell,true,icecream-custard-cranberry,true,English
true,en,1AElONvi9WQ,Kurzgesagt – In a Nutshell,true,icecream-custard-cranberry,false,English
true,en,sqrhH6xIegw,Late Night with Seth Meyers,false,icecream-custard-cranberry,false,English
true,en,OOJqHPfG7pA,Science Insider,true,icecream-custard-cranberry,true,English
true,en,9AEMKudv5p0,Vox,true,icecream-custard-cranberry,false,English
true,en,izwomieBwG0,SciShow,true,icecream-custard-cranberry,false,English
true,en,8HslUzw35mc,Kurzgesagt – In a Nutshell,true,icecream-custard-cranberry,false,English
true,en,rStL7niR7gs,CGP Grey,true,icecream-custard-cranberry,false,English
true,en,-SoZcjMWxm8,Late Night with Seth Meyers,false,icecream-custard-cranberry,false,English
true,en,zQGOcOUBi6s,Kurzgesagt – In a Nutshell,true,icecream-custard-cranberry,false,English
true,en,G9oqvJ3iXGI,Channel 4 News,false,icecream-custard-cranberry,false,English
true,en,ckSoDW2-wrc,SciShow,true,icecream-custard-cranberry,false,English
true,en,kP15q815Saw,Kurzgesagt – In a Nutshell,true,icecream-custard-cranberry,false,English
true,en,M2wLiUhkmTk,The Daily Show with Trevor Noah,false,icecream-custard-cranberry,false,English
true,en,h9d86ocFlxE,Vox,false,icecream-custard-cranberry,false,English
true,en,ek3T8xiu1Fw,CNBC,false,icecream-custard-cranberry,false,English
true,en,9wzc6nFKimI,The Sun,false,icecream-custard-cranberry,false,English
true,en,2JsWf-2nN1Y,Guardian News,false,icecream-custard-cranberry,true,English
true,en,XezLiezWN0E,Saturday Night Live,false,icecream-custard-cranberry,false,English
true,en,fgBla7RepXU,It’s Okay To Be Smart,false,icecream-custard-cranberry,false,English
true,en,wE442HjJGRo,The Late Show with Stephen Colbert,false,icecream-custard-cranberry,false,English
true,en,Qxz-vmbFXd4,BBC News,false,icecream-custard-cranberry,false,English
true,en,tbAYN9zKIJQ,Good Morning Britain,false,icecream-custard-cranberry,true,English
true,en,ls8P68lqwWQ,It’s Okay To Be Smart,false,icecream-custard-cranberry,false,English
true,en,T7TGH2rO9-Y,TRT World,false,icecream-custard-cranberry,true,English
true,en,XBquSrErhps,The Daily Show with Trevor Noah,false,icecream-custard-cranberry,false,English
true,en,LVBc7-Te_yA,THE KOREA TIMES 코리아타임스,false,icecream-custard-cranberry,false,English
